"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SGO1",201.04403528615,3.17334183884466,0.162825300472719,19.4892429470833,1.35470378136212e-84,1.57120078189301e-82
"GCNT3",2373.32226413912,5.178968482011,0.265836262992247,19.4817983961881,1.56678200617083e-84,1.80581418598727e-82
"GRK5",1493.70412272012,-2.47965952537682,0.127285037305786,-19.4811548777706,1.58660004114118e-84,1.81729759991829e-82
"EEF1A2",2937.80260284922,6.44009498829503,0.330633304736896,19.4780589130904,1.68549564100379e-84,1.91865587134264e-82
"PAFAH1B3",1672.55332922494,2.27131386339369,0.116655556221702,19.4702587425591,1.96277616908345e-84,2.22058621681398e-82
"FMO2",2796.90529086827,-3.29054903757702,0.169219789683463,-19.4454150057284,3.18685776214415e-84,3.58346609705489e-82
"SLC6A4",1155.27182065885,-6.1353289272839,0.31593736488535,-19.4194470461268,5.28559567163495e-84,5.90737392609819e-82
"KANK2",4772.5182246733,-1.62975610671257,0.0839300980924269,-19.4180174187075,5.4347858106774e-84,6.03752320088566e-82
"ZWINT",1408.92611338176,2.61680639557231,0.134767592852899,19.4171784193593,5.52428840986854e-84,6.10020374649016e-82
"RCC1",2979.34580400841,1.75519568059496,0.0904101144428668,19.4137093112976,5.91024011656227e-84,6.48754392794791e-82
"STX1A",791.100981615736,3.06473755457174,0.158182033570174,19.3747512622041,1.26069221279623e-83,1.37564645539499e-81
"MYCT1",516.025185129267,-2.25179350950659,0.116249092746134,-19.3704179216614,1.37139909956463e-83,1.48764534088655e-81
"CKAP2L",471.16586948449,3.13103550656546,0.161682248475656,19.3653634587899,1.51283495115313e-83,1.6314730604804e-81
"ARHGEF39",318.515435400347,2.43706400826013,0.125862523372026,19.3629044052822,1.58681538435221e-83,1.70130595946739e-81
"SFXN1",2148.09883269856,1.50484568520868,0.0778534137501738,19.3292190119964,3.04999765387975e-83,3.25115645868187e-81
"ANGPT4",55.5985994979451,-4.19694309843282,0.217505997794215,-19.2957580066532,5.83036464115688e-83,6.17918128434334e-81
"OTX1",277.66354522086,3.3461502609419,0.173756228969673,19.2577283748828,1.21597259147519e-82,1.28135717482251e-80
"CDC45",477.342756042813,3.16025008876086,0.164158388642984,19.2512250813685,1.37864028664343e-82,1.44451735943133e-80
"ARHGEF15",698.669869479874,-2.41675622421465,0.125548402530087,-19.2495975696345,1.42263683858963e-82,1.48219468590008e-80
"GYPE",37.6268794718393,-3.35498349091843,0.174464114873819,-19.2302210305249,2.06745145076825e-82,2.14190293278749e-80
"PERM1",146.079798605487,3.06775281016388,0.159558860941506,19.2264647169204,2.22273553813694e-82,2.28991430495996e-80
"NEIL3",217.483016985083,4.26396639159497,0.221908374138738,19.2149864021316,2.77306773896221e-82,2.84100789856678e-80
"ARHGEF26",1155.29764923752,-2.70092293688606,0.140707537993057,-19.1952966799784,4.0516242162181e-82,4.12795592106508e-80
"CLEC14A",1567.39225997876,-2.26674619777156,0.118211500956547,-19.175344018386,5.94737809937402e-82,6.02613184233826e-80
"ERG",1015.06862501739,-2.15453268119078,0.112390363816777,-19.1700836977731,6.58028449600188e-82,6.63098504867599e-80
"SPTBN1",22980.9809068178,-1.78087868827264,0.093098949570365,-19.1288805780418,1.4515781920227e-81,1.4548126869071e-79
"ITPKA",638.146883612123,5.17381957299598,0.270491201376135,19.1274967417571,1.49062218943942e-81,1.48586831326769e-79
"KIF11",1167.86718550719,2.68154356071447,0.14019807544893,19.126821478311,1.51005276582473e-81,1.4971442502459e-79
"TTK",466.062092735012,3.27968320980333,0.171582172846098,19.1143587670094,1.91762466519344e-81,1.89106505084665e-79
"C20ORF202",23.4761483669078,-2.61167521392062,0.136710363038921,-19.1037106175856,2.35165031513348e-81,2.30674380113704e-79
"MKI67",3394.74297074384,3.10195871791965,0.162595770695037,19.0777331086776,3.86669491136506e-81,3.77278946351762e-79
