"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TTF1",893.561058506664,0.260593922580228,0.0681235952287247,3.82531077089054,0.000130607223774231,0.000300783526794975
"TRA2A",2775.71382898921,-0.291979742307686,0.0763351002061771,-3.82497359038062,0.000130786105719488,0.000301157999753823
"PLEKHG3",5424.69122164364,0.403995288574628,0.105634726689383,3.82445528318134,0.00013106152977574,0.000301754657032199
"RAPGEFL1",7050.44355070503,-0.695570225593825,0.181882554566414,-3.82428225319344,0.000131153598069557,0.000301929062023509
"LRRC19",3.85301482660561,1.11527991870134,0.291643037823866,3.82412666876315,0.000131236435714301,0.000302082176360537
"SNRK",1827.64442454126,-0.357027513148106,0.0934156679316429,-3.82192324963475,0.000132414905805698,0.000304756883594605
"PMFBP1",72.423239659771,0.718591982115136,0.188064715271487,3.82098247976921,0.000132921095746223,0.000305883844962267
"GSE1",2795.02145980031,-0.345790240773703,0.0905373301272253,-3.81931121988896,0.00013382483200755,0.000307925263251297
"TMEM74B",86.04224908386,0.711016892151603,0.186178285791813,3.81901084290073,0.000133987873838382,0.000308262079303376
"ZNF197",609.289739631358,-0.248424367909475,0.0650547242104036,-3.81869834857815,0.000134157691464076,0.000308614398541381
"CALHM3",7.54700033638066,1.56389154980697,0.409673287810504,3.81741157243905,0.000134859098433926,0.000310189338541086
"FAM149B1",990.151395827116,-0.238386800110271,0.0624673184835012,-3.81618430080737,0.000135531287959093,0.00031169669233302
"LRRC74A",1.70137654876248,-1.20906694886842,0.316839887389817,-3.81601874318579,0.000135622206852659,0.000311867023513286
"ACBD3",4094.89865587773,-0.279067994644448,0.0731418074146067,-3.81543749749773,0.00013594186339414,0.000312563235555906
"ANGPTL3",2.41263817622374,1.23429381120042,0.323505331706359,3.81537393739394,0.000135976861344858,0.000312604856933717
"NEURL1B",2747.1916617346,0.568516660487761,0.149020235372216,3.81502994588451,0.000136166419912454,0.000313001751922006
"MAGEF1",2220.61360062689,0.487057279923832,0.127669178765683,3.81499501001528,0.00013618568545031,0.000313007149341819
"NLRP2B",0.890028298290513,-1.25242959299119,0.328296029053458,-3.81493981697615,0.000136216127126225,0.000313038229299394
